id_str,user_id,user_sreen_name,retweet_count,in_reply_to_status_id,text
1072334135899947009,991179597931626496,kogaya7,0,1072077036514988032,_ray こんにちは。写体が代わったと思ってたけど、カメラ代わったのかな？
1072334135916679172,929317812698472448,jqt_2,0,null,꿀잠잤다
1072334135925059584,287232147,_MeninaDeOya,0,null,hojeeee uma folguinha (
1072334135908360192,147723621,luvmafreak,0,null,  Me hace bien que en mi tl nunca hay nada de wanna1 y solo los mencionan para decir que se acabe pronto porque same yo sólo q…
1072334135916679171,976557358129274880,shooterforexo,0,null,  when Jongin passed the OP the OP said oppa youre handsome then Jongin thank you~~~ㅂㅇㅂ 3y2BlLB
1072334135920918530,563525749,no_ok_nooker,0,null,  ซัมซุงในจีนออกมาประกาศว่า Collab กับ Supreme แต่ๆๆ Supreme ที่ซัมซุงจีนไปคุยด้วยคือ Supreme Italia เป็นแบรนด์ขายของปลอม ไม่ใช่…
1072334135920869377,330470649,willreid123,0,null, 4 I don’t give a fuck lmfaoooo this the greatest thing I ever seen 5vDK
1072334135887310848,2377178216,Inorganiclovers,0,null,  昭和29年、小学校の女子トイレで女児が殺害される性被害事件が起こり（文京区女児殺害事件）世の親達は女子児童に皆でつれだってトイレに行くよう教えました。私も祖母から「お友達が一人で行くと言っても一緒に行きなさい」ときつく言い聞かせられた思い出が…
1072334135916666880,969217989617713152,NguynTh38160211,0,null,  Park Jimin is testing me oh my God3gnEMC3A
1072334135904100352,304773879,rodry025,0,null,4urJFr
1072334135920865280,890302477811187712,GaloMago,0,null,  ⠀ ⠀ ⠀  🤠　   🇧🇷🇧🇷🇧🇷    🇧🇷   🇧🇷　🇧🇷   👇   🇧🇷🇧🇷 👇  　  🇧🇷　🇧🇷　   🇧🇷　 🇧🇷　   👢     👢howdy im the sheriff of Brazil
1072334135920865281,1410521311,miiiiitsusan3,0,null,イベントのチケット買いたい人連絡ください！
1072334135916707845,860323180891619328,UW_BL23,0,null,  *Hanging out with girls*My bro “Who got change for 20 thousand “ Me   
1072334135895752704,3194893860,lauralittleAZ,0,1072333357562896384, I made wings tonight and I don’t think I’ll ever go back to BWW or Wing Stop again
1072334135895703552,1067717259341160454,im__pine,0,1072332698386087942,__og 저 정말 만나자고 한 거 처음부터 진심이었어요 🙏 랜선 인연 하찮게 보지 마라 록님 내 친구다  우리 지금 만나 당장 만나
1072334135887319041,155830262,TOWER_Marubiru,0,null,【】NEWリリース！ あの偉大なアーティストへの オマージュを込めて。 「オリジナルロゴ シリアルナンバーTシャツ」 バックプリントも素敵です！ 是非〜！(あ)   88cb41Gs
1072334135895699456,1173809528,Illswan,0,null, 1cc0_ Why tf y’all put Fred LMFAOO 0YGNb
1072334135916720128,27105217,B_Lowwwwww,0,null,  Y’all want RampB artists to cry in the rain over bitches that listen to City Girls lmaoooo
1072334135912484865,2415918408,InPalece,0,null, _travel_info ＼毎日がドキドキの大チャンス！／ 国内航空券（2組4名様）や、ANA旅行券1万円分（25名様）をプレゼント🌟 毎日1回のチャンス！（1225まで）  ＜応募は簡単＞ ①フォロー ②この投稿をリツイート ③すぐに結果通知…
1072334135895695361,1037376807731978240,FelineHollow,0,null,  america the only way we can make cartoon characters blend in with live action is to make them as realistic as possiblej…
1072334135887323136,604753030,KyeFox,0,1072333957579051008, It’s good
1072334135908278273,973339974090346496,KmiyahalaJ,0,null, 94 Y-yoongi no estoy bien traigan una ambulancia_twt 18del18 BTS 8Yo00SDKzf
1072334135925137408,897618567230869508,Ranfandomgirl,0,null, _0613 RM181211「Mmm」 
1072334135925108737,601456679,BraedonKibby,0,null,I miss my bird 😢
1072334135887319040,432841182,endriwgonzaga,0,null,  Do verdinho q se fala 👌🏻🔝
1072334135920857088,967680188606812160,MAHGOUBBBB_1911,0,null, _UWK07 لسه مكملين في حمله  العفو لكابوهات الزمالك  للمطالبة بالعفو عن سيد مشاغب و مصطفي طبلة و مظاليم  الدفاع الجوي  اطب…
1072334135887347719,271716694,AntoCanivare,0,null, 10 Anoche acompañé a mi vieja hasta el almacén que está a la vuelta de casa cuando llegamos empezamos a hablar con la dueña s…
1072334135887364096,843151132419481603,GB_Hooh,0,null,Check out this event in  1zMAVRNYqe 1uE6PEL
1072334140102590467,1856677933,kirumebe1124,0,null,一か八かの大博打なだめすかして蝉時雨棒とカップの化かし合い四角四面の泥仕合愛が愛して愛せば愛すとかくこの世は伏魔殿五臓六腑にしみわたる、百鬼夜行の花吹雪次回、キルミーベイベー、キルその４『あいするすいかよがしかく』さて、どうする、折部やすな？
1072334140119355397,2761045476,PanteraRosadona,0,null, _Despierta 🎄 Da  y sigue al que da 🎅 Utiliza el hashtag  🦁 ☃️ Sigue a _Sol_60 _22 5…
1072334140119367685,1038228430175780864,ThanksA95013011,0,null, 95013011 _ksa2030 
1072334140098396160,15173042,starkeeey,0,null,The Seahawks and the Vikings owe the nation an apology for this poop show And ESPN owes us an apology for these announcers
1072334140106829824,302217874,juanzeek,0,null,This 25th year is all about putting myself out there and making the best of it
1072334140098383872,922834430384885761,WarlockSSB,0,null, __Bae Me Hey-Simon and Richter mains 9AxZJ118B
1072334140098441216,28245508,RiaRozay,0,null,  Earth signs at this time you are going to begin receiving unexpected good karma You’ve let something go that was making…
1072334140115161094,3252248486,cowmantragedy,0,null, @10000000eyes i dont go toschool bc im not a  cuck
1072334140106784768,840712591106281473,salahawad_12,0,null,  صدقه جاريه على روح أمي ، ياريت اللي يقرأ يعمل ريتويت وربنا يجعله في ميزان حسناتكم ❤️ 3nRgyW0D
1072334140081606657,1023301827373289472,borttheattorney,0,null,  Look at this borb  5U8FIotlf
1072334140119400448,2692198716,rumorwind_MC,0,null,最新の投稿動画の情報はここから！↓↓↓ 8bIEu96zCG
1072334140098445312,1025583603462230021,xuxaxua691,0,null,  ¡Magia 🍆✨  
1072334140110974976,93550877,_cassL_,0,null,What we got is something else So fire I can’t help myself
1072334140106788864,555539819,belongtoian,0,null,Isnt it lovely
1072334140110987265,290883964,El_Guaris,0,null,  Euro paralelo en Venezuela (en BsS)10-diciembre-2018 a las 0317 pm _ _Play …
1072334140081627137,85887063,CarlaTochez,0,null,  Me encantan las dates de domingo
1072334140102586368,939170540438409217,Nothing6218,0,null, @3QQQO في قانون الحظ شاطبين اسمي
1072334140098404352,128765235,Cathy_Goddard,0,null,I love this video of 2018 FB highlights -- makes me smile It has been a darn good year if I do say so myself… 9G8apSb
1072334140115206144,14832286,nfb11,0,null,  “I would like in my lifetime to see women get fired up about the Equal Rights Amendment” Justice Ruth Bader Ginsburg  H…
1072334140115173376,755505358177579008,msmonies,0,null,  She just turned 14 and is owning it  gets emotional singing “This Is Me” by  …
1072334140085821443,3246347691,remember4802,0,null,Making a fool of yourself is ok Its subjective
1072334140106784769,1475493668,thomasboyles3,0,null, 2018 Double standards are Paul Ryan being elected at 28 and immediately being given the benefit of his ill-considered policies c…
1072334140094205952,506838331,urzadd,0,null, 6 according to my Facebook timeline that’s definitely a lie 6w5ZtgmwHN
1072334140102590465,2473194938,BrownDpbrown74,0,1072297834588897280,123 2
1072334140106780672,2706180159,cutiegalang,0,null,  i love shooting with new faces ✨ 556crD
1072334140106780673,994899736502177794,4inRBeats,0,null, 2018 Double standards are Paul Ryan being elected at 28 and immediately being given the benefit of his ill-considered policies c…
1072334140090007553,2552739289,IKXM_TTMN_1999,0,null, 1ejk ตำรวจลงโทษ ให้ตุ๊กๆวิ่งรอบรถ ทำโทษๆน่ารักกก555555555 6o3emAjs
1072334140098387968,969028163039834113,huilen_sa,0,null, 12 Cuando vas caminando y te encontras con un perrito Mi cerebroNO LO DIGAS NO LO DIGAS NO LO DIGASNO LO DIGAS…
1072334140119355398,1429388431,nayraalmeida_7,0,1072333950763307008,_  4xt1321uZ
1072334140111024128,131979843,DanielaAP,0,null,  repassando pois eu tb n sabia 3pm8
1072334144288501761,726642197777391616,nixolefrancisco,0,1072334012373454853, idk what youre talking abt
1072334144313704453,2562827726,osaan_mobile,0,null, 0128 山口県のアイ・キャン、地域BWAらくらくAir-netを開始 3CYvMTxVM
1072334144292708353,1071221750808031232,pamid1011,0,null,巨峰を巨包と書いてて間違えに気付かず笑顔で見せてくれた後輩が愛しすぎる
1072334144284299265,930102724754132995,TaeDippedKookie,0,null,  Now that Bangtan has been confirmed for this years Music Festival-- heres my personal favorite moment from last year…
1072334144288497664,1058221407954300929,MonoDanielle,0,null, 10 o namjoon é completamente lindo e eu nem tô falando sobre a aparência ele sabe gtexatamentelt o que falar e quando falar…
1072334144301076481,315471914,aweeenaa,0,1072324872427073536,_ ok true sorry sis forgive me 😩
1072334144305332224,561534887,basketballlov12,0,null,  The RampB 🐐 0HX2cdSj
1072334144301133824,281382023,tsunoopy_2,0,null,28って歳がなんか終わりな歳なというか老け歳な気がしてまだなりたくない
1072334144305332226,2612124720,juanca792,0,null,4fgULA4L5
1072334144301096960,825240387195244544,StormyRains92,0,null, 1 1 retweet within 6 hours of this tweet will receive $3000 Follow so I can DM Many thanks
1072334144309477379,947534096082849792,FacundoSanCris3,0,null,  Este oscar argentino a la categoría Meca de la Irreverencia se lo dedico a  y el 5 Gracias Los quier…
1072334144301076482,865332593130037248,yoppi44aa,0,1072331908481191938, Pigaちゃんのツイート見て、思い出したのかな🤣🤣🤣
1072334144301137920,1071773042693423106,SE215T0GVb2,0,null,懸賞オーディオしたい
1072334144275927040,78456241,Dizzedcom,0,null,How Meghan Markle Broke Royal Protocol With Her Fashion Awards Glam 7Euy3dNN
1072334144309522434,3354319071,Kurrikage,0,null,  Final boarding is in progress Art by  _N_Cream  3ddXicnuw
1072334144284356609,762484895855685632,novinhodotwiter,0,null, _Lucas SAIAM DA TL E VÃO VOTA PELO AMOR DE DEUUS  TEM QUE VIRÁ REALIDADE🎸🕺 …
1072334144284344320,827727922769260544,tylenol_mang,0,null, _melon 👃 12Kt0FzG
1072334144296968192,827271170382704640,shezburguer,0,null,
1072334144309473282,1630385354,1__gam,0,1072328938334998528,@_____0won 어서나아요 영원영원
1072334144288501762,1030604297237618689,arid_vent,0,1072329412371206144, Thanks
1072334144284303360,1187370884,3n_walydine,0,null,اللهم أعني على ذكرك وشكرك وحسن عبادتك 9
1072334144309473281,195128183,iwarihhi,0,null, _CB 【✨キョロちゃん誕生秘話✨】キョロがどんなきっかけで誕生したか、みんな知ってるクエッ( ´ ▽ ｀  )？♪チョコボールの歴史についてもっとくわしく👉3AFOlX7D …
1072334144296882176,4788777745,rebornbird1994,0,null,今週の実験は駄目みたいですね……………………………………………………………
1072334144301080576,893114466,ppcyfud,0,null, 1NEME ผูกโบว์เหมือนหนูเลย แต่หนูกุชชี่นะ 
1072334144275914753,2766739148,edgarvilla240,0,null,  I’m SCREAMING HAHAHAHAH 1wI
1072334144296886272,972433267130474496,_maticcc,0,null,@_maticcc
1072334144309481472,970094570758377472,Shahd_AS19,0,null,  من حفلة تخرّج الدفعة 40 ، فرحة حقيقية أم أمل في فرحة حقيقية ، لا أعلم ، كل ما أعلم أنها أجمل حفلة تخرّج شفتها …
1072334144305278977,429929744,TinerciTurk,0,null,  PKKlı Murat KarayılanSaha sorumlularından TSK’nın robot asker kullandığına dair raporlar alıyorumGerilla Türk askerler…
1072334144288550912,1011063150433787904,Felipeyrs,0,null,   Sra Danielle quando eles começaram a ter amizade você nem fazia parte de coisa alguma por obséquio poderia…
1072334144280190976,313595791,DeysaV,0,null,  Sigue la estampida de empresas Esa será la “recuperación” y “prosperidad” de la que habla Maduro  …
1072334144292691969,930989825561374720,jooordieeex,0,1072311331284533250,94 AvacadNO 🤢
1072334144292687873,1039734350944854017,ShariffRivers2,0,1072332927705473024,  Stop doing this we already know hes going to either raw or sd just have him show up no warning fuck it needs to go sd
1072334144275918849,857868425053339650,hariniakucantik,0,1072320111023939584,2rl Lah bukannya bisa bayar lewat ind*maret
1072334144296939521,18462756,earnblackheart,0,1071544532481654784,  Last  IMMERSION THERAPY
1072334144309473280,3219567194,pmnpcy,0,null,  เฮ้อ  อยากให้เทอลับลู้ ว่าเทอกำลังจะเป็นพ่อของลูกของคนอีกค่อนโลกนะ ฮึก ชานยอล ไม่ไหวแล้ว เขินไปหมด อบอุ่นหัวใจ …
1072334144309473283,494642158,pabloo_javier,0,null,  Estoy asi 
1072334144313663488,544582112,lebeaumads,0,null,  Na bruh any girl complaining about me ordering 100 chicken wings is not the one lol 59PJvWp1o
1072334144309522433,133914833,zipillinois,0,null, _gesell ht  This is excellent Thanks Seriously 
1072334144292687872,1025829165214441472,_luleiva,0,null,*flaco
1072334144313720834,1025955591871639553,hennomiki_vrc,0,1072328295172227074, 花が咲いたら踏んでしまう病気ってなんですか！！
1072334144284356610,3308609037,glcKKr6,0,null, 1 1 retweet within 6 hours of this tweet will receive $3000 Follow so I can DM Many thanks
1072334144305287169,951922095125970944,tarzxvf1,0,null,【人気】【お得セット】夫の兄に飼われる私 森沢かな（飯岡かなこ） 上原亜衣 高嶋亜美 7z3qFb7l 『【※この作品は下記の作品を収録しています】』 8UpnzFVnzM
1072334144292691968,2801075952,shuraba_texas,0,null, _ashura 発表になりました！！THE修羅場男爵(fromモスクワ)12月29日(土)に徳島clubGRINDHOUSEに出演します！徳島初来日公演です！！チケットも通常イベントより安いです！取り置きはDMampリプから受付中！！！！狂おしい…
1072334144284360704,4362258199,kamiyu111,0,null, _oekaki 「うちのこと好きやろ？したい・・・ことあるんよね？」とこっちの心を読んで誘惑してくる小悪魔な龍驤ちゃんという概念 3kjNVriH
1072334148470259718,2883026978,alexzondraaa,0,null,  Silly of Jacquees to Claim the King of RampB title when a whole DO Kyungsoo exits 😒  7p
1072334148478689281,745535688829853696,shichihengemats,0,null,。
1072334148470300673,113409421,Kroad02,0,null,ｵｫﾝ……ﾆｰｱの続編ﾎｼｲ……
1072334148495441920,788692088112025601,__lourizealthea,0,null,  good morning except sa mga taong“gusto ko ng kape”“gUsTo kA bA 😝”ulol ka nagkakagusto ba ang kape tangina mo buhos ko…
1072334148470300672,450892596,YazminargYazmin,0,null,  Me rompió el corazón la cara de Monsta X cuando Changkyun dijo todo orgulloso que eran el primer grupo en presentarse y la…
1072334148474429446,894888422103437314,jak_so_seng,0,null,Aku suka deh Bodohnya natural
1072334148482854914,2566461002,A_S_Jamro1,0,null, _U یہ ضروری تو نہیں مجھ کو زہر پلایا جائےعین ممکن ہے کسی پھول سے مارا جاوں_شاعری
1072334148487077893,968072729105707008,FabricioSuite14,0,null,  Vem natal 🙏👏Vem 2019 🙏👏Vem novas metas 🙏👏Vem novas missões 🙏👏Vem felicidade 🙏👏Vem dinheiro no bolso 🙏👏
1072334148487077894,1720681345,mludmilamino_,0,null,  te abrazaría toda una vida y diez más
1072334148499574785,1026095666919956481,namjoonqlow,0,null,  the bubbles surrounding him uwucrparkjamjam_kr 59Aw1bdT
1072334148470272001,3234623952,Joyce_Millayne,0,null,  A amizade acaba quando você descobre que o amigo era apenas você
1072334148474421248,309325581,Brian__Gordon,0,null,  15-15 head to head a lifetime of bragging rights on the line tonight in LA 1518z
1072334148487008267,1052360610678235136,derrarrarra,0,null,  Eu dizendo que avisei  Eu percebendo que vou ser prejudicada também 7F
1072334148478660610,1042036740754558976,liywxxg,0,null,  นโยบายประชานิยมมันซื้อใจคนชั้นล่างได้เพราะเขาได้ประโยชน์โดยตรง เขาไม่ได้รับการศึกษามากพอที่จะรู้ว่ามันคือกับดัก หรือส่งผลยังไ…
1072334148482818049,800925782,429Kats,0,1072333968169713664, ね。冬実感w
1072334144288509952,549249282,obenggagaa,0,1072125566130651136, Trueee ga hahaha dahil daw ng PGA CARES HAHAHA Mema
1072334148470226944,718114107,_TaisaLima,0,null,  Não consigo entender as atitudes de algumas pessoas
1072334148508024832,157087844,emmanuel452503,0,null,  😍 Hace un año pudimos regalarle a nuestra afición la alegría más grande en la historia del equipo por eso les dejamos e…
1072334148491206657,1020437484033863680,TelanSean,0,1072162287878758400,_agustin Sorry na kuya dina mauulit
1072334148495400960,959109080857169921,marttinsg07,0,null, 1510 Ter insônia é uma porra
1072334148482818048,1048944634209026049,ohmyseongwuspex,0,null,  สรุปอิเกาชอบเพลงอิทอย แต่ไปเสิร์ชหาในเมล่อน ตกลงใครอ๊อง
1072334148499595267,977120798677831680,Latesha27830054,0,null, _zornio Systemic racism has been embedded in our culture for so long we often don’t even recognize its presenceSometimes this…
1072334148491243522,931716912131727360,cridgeyyy,0,null,  SLURP ME UP👅👅👅👅👅😱😱 
1072334148495396864,2377912756,marcelagon1975,0,null,  Seguís manija con el  o te querés sacar la mufa con una sonrisa mirá esta edición especial de …
1072334148478607360,2168758899,DinhChristina,0,null, _xo When you have your makeup done and your tears are ab to come out 
1072334148499587077,954755808151052288,monahana08,0,null,ジャージー牛乳プリンめちゃくちゃうめえ
1072334148470218752,1064435215479623682,kakakkoong,0,null, 93 หัวข้อข่าวแซวน้องหนักมากอ่ะ 5555  toys ทำท่าหัวใจมันยากอ่ะ ~The toys ทักทายอย่างอายๆThe toys เกร็งเมื่ออยู่ต่อ…
1072334148495425537,260452903,Ceci_Guerrero96,0,null,  Just perfect 👌🏻💕    
1072334148474494976,879509833350868996,eliasxreigns,0,1072332794796359681, Lmfaoooo I remember that 💀💀
1072334148474421249,767152689105043456,Yasminschettini,0,1072333771779817474, eu to falando com vc no grupo tá e preferi fingir que não vi aquilo blz
1072334148474413057,1955127782,JasonGKwon,0,null,  when your friend says they called the Uber and you have 4 min to get the drunkest you’ve ever been …
1072334148491198464,251779287,tvfxq0141,0,null, _Carol If Changmin had his way hed say when I say Changmin you say hyung🤣 2cQJO5sM
1072334148499660801,2309855178,jarajann,0,null,  ขอเป็น 1 ในล้าน ส่งพลังบวกให้พี่นิ้งนะคะ ชอบคำพูดพี่นิ้งมาก   16uj5kJekt
1072334148487077889,2924366228,Easton2211,0,null, 23 I rarely like to post my workout videos and programs for free I’m feeling nice ‘‘tis the season Merry Christmas …
1072334148507963392,818423034071621632,TheMalbecCowboy,0,null,Omg 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
1072334148482809856,273257602,Dinisekar97,0,null,Jihoon ntar kelar wanna one kemana ya 
1072334148491243520,61601813,fgajardo,0,1072328201169440768,_livre Desculpe é um presente ou uma visita Eles vão com ogivas nucleares Gravisimo se asi fosse
1072334148478607362,533296375,dianaorford,0,null, 4Trump ❤️❤️Please Follow Like and 2 _mullins  …
1072334148508020737,798081295964213248,Codelia0123,0,null, _2 あらまぁ！ 5byWO21
1072334148508008448,3082510962,nate_27_,0,null,  Merica 2TRVmPda
1072334148478689280,2830716078,WhitenAlex,0,null,  Lava looks so tempting to touch Like I know its gonna burn the flesh and bone off of me but I wanna give it just one…
1072334148474494978,801614104368660481,fvckmalo,0,null,  If I follow you at least follow back you ain’t no famous person tf
1072334148470231040,828840839430365184,yamamomo0123,0,null, @_btstwt95 「うん」の言い方可愛すぎやろ 2vfigFmw1Y
1072334144296890369,185475937,rnlotus,0,null, _burger ／ 🎅＼🎁フォロー＆で毎日200名様に  がその場で当たる🎁🍗サクサクの米粉入りの衣と、醤油の風味が香ばしい🍗結果の返信が自動で届くよ♪  …
1072334102349651970,1051822101127036930,ulfarifani,0,null, _twt 타이완 최공 ~~ 💘 
1072334144313745409,1056836700104679425,Quasis_Alter,0,null,結局作っている時が一番楽しい
1072334148470259712,121882231,erickafddz,0,null,Ya quiero que sea enero nada mas para ver si así ya hago dieta y voy al gym🤪
1072334148503855104,883796478283710466,Camilab96710431,0,1072332466663370757,  Uno con erick o joel porfa quiero compartirlo con _ramirez34 6uTw
1072334110734147584,2869836110,olivia_patrick_,0,null,I’m trying to protect my heart but you’re making it so hardddd
1072334110759284736,837139541488250881,_Abrilitann,0,null,People are so quick to walk away after swearing they care about you fuckers
1072334131705602048,1068963310312157185,lockcls,0,null,It is 0433 CET now
1072334148491243521,879981075786645504,JorgeMichaael,0,null,  🔥 2fdbE
1072334148491231232,1063088021212405761,0mSz8Olhp1Rrogo,0,null,2haiPp
1072334152672915458,3148932419,baborsoni,0,null,  Mano eu tenho a impressão que as pessoas fazem questão de perder as outras por motivos inúteis
1072334152702324736,632901455,ironkart7,0,null,どうかフォッコ族解禁まで頑張ってくださいっ…
1072334152693882880,842742359766966273,RedTank01,0,null,タベルヨ  で視聴中 7HZ3IrkO3r 12時は孤独のグルメ
1072334152702271489,1323051133,ghadeesh_,0,null,(إن الله يحب الذين يقاتلون في سبيله صفا كأنهم بنيان مرصوص) [الصف4] 3nSf
1072334152668717059,740197646632030208,mpgm__disney,0,null, _plus 11：15『ダーティハリー２』今週（月）〜（金）の11時代はC・イーストウッド主演「ダーティーハリー」シリーズ。ハリーは４人の新米警官に命を狙われてしまう！明日12日（水）1130〜は『ダーティハリー３』を放送！ 4U…
1072334152668725248,767263322509078528,jasongjura,0,null,Soccer or Basketball 🤔
1072334152677117953,379547460,immahotbetch,0,null, 15B_SYH cum in HIS pussy
1072334152677163009,1581666930,NaattiBS,0,null,Para colmo no tengo ni sueño
1072334152702353409,2938542320,insentient_0943,0,null, 97 มึงบอกแม่หรอว่ากูสอบตกก็มึงบอกแม่ก่อนว่ากูไปเที่ยว 5lz6HELE0g
1072334152681308160,3751228813,andlir,0,null, 91565362 Tú sabes perfectamente que estoy en una relación con TemoEntiende que tú no me gustasASCO TU BESO AMIGAARISTEMO VS…
1072334152668733440,1043848154045706240,KimiamiDK,0,null,  não derrame lágrimas pelas pessoas que não te merecem   derrame gasolina e bote fogo
1072334152664518656,720641743297908736,Elbriga_GEN,0,1072333521799254017,_ Vai comer
1072334152698134529,811373036,can_albanese,0,null,  estoy finalmente de vacaciones con tiempo para tomar sol y va a llover toda la semana matense todos
1072334152702283776,947347583113900032,haru_01__,0,null,  本日JAPRISON店着日ドアを開けに行こう
1072334152681381888,741473318751109120,LAPacifiKA,0,null,  El investigador de Néstor Humberto Martínez en la Comisión de Acusación es socio del negociador de predios de la Ruta del S…
1072334152672919557,3237960133,LOVECNST_TUAN,0,null,  หารูปตัวเองอยู่ดันไปเจอเอ็งแกล้งน้องก่อนอี๊กกกไอ่เด๊กกกปล ที่ผ่านมาเรียกลุงก่อน เจองานนี้โดนตก เรียกน้องเลย😅…
1072334152693964800,911002896195399681,PilyAkyOzim,0,null, _V_V  EL don vergas de Omar entrando a buscar a Tayyar
1072334152668729345,105348681,g4verb,0,null, _drum そこまでは寒くないです。 51aHTK
1072334152698093573,894036676254814208,OhDornelles,0,1072285261415907328,_fonttinelly_ Não mesmo kkk
1072334152698130433,3330529277,megwalker712,0,null,Are we Am I As much as I resent and resist the current status theres more to be done I want to be able to tell… 
1072334152672927744,1739094440,tahjah_,0,null,Lol goodnight y’all 💙
1072334152698081281,972748486281064448,yuzuki_10224,0,null,_TL俺はこの子に炊飯器をゲットしてもらいたくて、、、(*´-`)9735ZLtZm
1072334152702271488,232126021,ysakura3928,0,1072326460629704705, FF内から失礼します。この間のゾーニングの件でうましさんの見方が変わりました（なおこのまま仲良くしてもらいたいです
1072334152677122049,1054928642604597250,PerlaAreliPR,0,1072333487804436480, Yo también ya nos hace falta una pijamada como las de antes jeje te amo💕
1072334152702312448,941981752842633218,makou_mkt,0,null,  【医学部入試】順天堂大、女子を一律に減点「コミュ力が高いため補正」0rtT9FPj2次試験では「女子はコミュニケーション能力が高いため、補正する必要がある」として点数を一律に下げていたという。 …
1072334152698077184,3310975264,religijoon,0,null,ME GUSTA dECIRLE A ALGUIEN CON  APODOS MELOSO QUE MIERDA ME PASOOOO
1072334152685551621,1022581938740228098,jiminbluejin,0,null,  BTS Dope official music video is now less than 400K to reach 400000000 views Include in your daily playlist …
1072334152685502464,1037705675109851136,Xwsf3OniKSQys5H,0,null,  셋째 동생을 가졌던 엄마의 배에서 자라난 암세포 엄마는 투병 끝에 미처 세상에 나오지 못한 작은 아이와 함께 저 하늘의 별이 됐습니다 엄마를 보낸 가족에게 남겨진 거액의 항암 치료비용ㅠㅠ 아이들의…
1072334152698130432,2280091440,841035,0,null, @0chakovo ソ連の閉鎖都市の住民が合法的に外に出た時に乗った鉄道で見知らぬ男にどこから来たのか聞かれて事前に準備した偽情報を話したら降車した後の停車場で「本番でもそう言えよ」と言われた話、怖すぎて大好き。
1072334152689692673,548320767,daisukiWolf,0,null, _k 一瞬の隙をついて包み紙を取られた…守備形態になると中々返してくれないのよね… 0xG6AuQFX9
1072334152677187584,245279413,PopPlian,0,null,  เคยมีสัมภาษณ์ไอค่อนตอนไปงานเอเชี่ยนเกมว่าอยากมีส่วนร่วมในส่วนไหนของเอเชี่ยนเกมจุนเน่  ฟุตบอลชานอู  เบสบอลบ๊อบ  เป็นคนพ…
1072334152668712960,946537332693393408,JoyKwon4,0,null, _yoonyul 【Breath】181208 YoonA 3rd international Film Festival ampAwards·Macao 😍 2bxeU
1072334152677158913,941166213169680384,vahelover1,0,null,  I vote  for  2018  16108
1072334152702275584,52256660,AaronJ_Will,0,null,These are the most tiring days of my life
1072334152668717058,810130002364760065,NOURA_HASSN,0,1072332674856087552, اخسر من 12 ل 15 كيلو مع كلين ناين اقوى برنامج للتخسيسكورسات امريكية من فور ايفر******لل… 
1072334152677109763,1063280599669137408,AmmaNtr,0,null, _NTR  9999 drlng  beard look😍😍😍😘😘😘👌👌👌👌Ur my   0pE
1072334152677101568,1044423500889559041,BoobsKinky,0,null,I love watching  destroy dick 5j3y
1072334156863062017,372176927,4jgjc,0,null, 7DEqAKrd أن يشيخ الجسد مسألة حتمية،أما أن تشيخ الروح فهي مسألة اختياريةوالأجمل أن تعرف كيف تعيش الفرحصباحكم فرح وسرو…
1072334156883988481,77658797,rikuta0209,0,null,  登美丘ダンス部最新作HOT LIMIT 踊ってみた🕺🕺公開中です！！！全編はYouTubeにて是非是非ご覧ください🔥🔥🔥🔥9evs15 0cfaaZ4h…
1072334156888240128,3139393722,meme13456738,0,null,اللهم أحمني من شر الحاسدين والحاقدين ومن أراد بي او بالمسلمين سوء فرد كيده في نحره 3T0UbxKq9m
1072334156884074496,1067312409189113856,JCAlva81202,0,null,  can we just admire my work for a quick minute 3lQ6
1072334156871405568,99069083,onituka,0,null,  _yamachan 怖いのはそのうち「購入する権利が世の中から消える」可能性があるってことですね。ゲームにせよパッケージが完全に消え本も印刷工場が消えれば買うことすらできなくなる。
1072334156858830848,1214340902,Zaebos999,0,null,そろそろ好きな絵を描きたいけど、何描こうって感じだ
1072334156879839232,1064572398232432641,1sunnysideuppls,0,null,  เบเนดิกส์มาเจอกะทอยส์หน่อย  555555555555555555555555555555555555555555555 3fCBjs7
1072334156858826752,3407627950,artofmyteenage,0,null,dat is such a big cap
1072334156892389376,92379805,Shinjojin,0,null,  Congrats to SEGA for finally uniting the divided Sonic fan bases 1fGdCsBY
1072334156888240129,2394984652,biancasophia_,0,null, _ ¿Existe algo mejor qué reírse en la mitad de un beso
1072334156879794177,2348818597,isabellebutera_,0,null,terminei a arrumação glória a deus
1072334156863029249,884612307552161792,drdala,0,1072288248859373572, serval came with so cuuuute~
1072334156888227840,717246759563563008,61sagiroglu61,0,null, @7guzeladamsiir Kitap okumadan meydan okuyamazsınızNuri Pakdil 
1072334156875616256,982079891561697280,carrizolourdes7,0,null,We came back with that damn feeling
1072334156863021056,710993102161453056,_luizzryan01,0,null, _ Eu chegando na sala de aula duas horas depois de ter falado que ia no banheiro 
1072334156879794178,787982938126163968,hTaJzmibi9XPhH9,0,null, _daisuki 何してるの？ タイプだったら 
1072334156892434433,1453106192,mulkgokizary,0,null,  2018 KBS 가요대축제大환상파티 파티원 1차 공개2018년 K팝 아이콘들이 준비한판타스틱한 무대🤩1228(금) PM830모두모두 놓치지 말고조금만~ 기다려🤗 …
